timestamp,text,data,bss,dec,hex,filename,flash_used,flash_total,flash_used_hr,flash_total_hr,flash_pct,ram_used,ram_total,ram_used_hr,ram_total_hr,ram_pct
2026-08-05T11:16:14.410188Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:14.803262Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:15.158808Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:15.491578Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:15.872442Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:16.252906Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:16.681259Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:17.115761Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:17.525063Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:17.947345Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:18.359402Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:18.789361Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:19.237674Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:19.689613Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:20.106621Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:20.531248Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:21.002832Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:21.420064Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:21.851366Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:22.265984Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:22.703972Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:23.177307Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:23.545831Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:23.964347Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:24.349353Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:24.763362Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:25.155529Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:25.540398Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:25.944500Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:26.346241Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:26.733492Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:27.121411Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:27.502832Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:27.928976Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:28.355571Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:28.769735Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:29.197123Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:29.631626Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:30.063398Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:30.518191Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:30.955834Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:31.386395Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:31.842571Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:32.264961Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:32.674414Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:33.037989Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:33.430391Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:33.852143Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:34.222457Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:34.614063Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:35.039160Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:35.395289Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:35.810030Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:36.161429Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:36.530124Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:36.895885Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:37.289585Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:37.661054Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:38.075857Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:38.528637Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:38.976360Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:39.457628Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:39.944980Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:40.349078Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:40.759476Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:41.260714Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:41.747239Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:42.229341Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:42.687759Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:43.159199Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:43.632117Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:44.108107Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:44.571200Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:45.022475Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:45.488988Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:45.988748Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:46.519710Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:47.007167Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:47.534956Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:48.091877Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:48.736775Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:49.318940Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:49.894630Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:50.534953Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:51.129801Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:51.759331Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:52.369973Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:53.051052Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:53.692625Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:54.428920Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:55.205989Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:55.988848Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:56.837031Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:57.753214Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:58.567398Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:16:59.331048Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:00.102534Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:00.930193Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:01.799757Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:02.631650Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:03.460257Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:04.287833Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:05.067079Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:05.909191Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:06.696295Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:07.571603Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:08.398922Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:09.213378Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:10.106372Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:11.001909Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:11.891777Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:12.755672Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:13.631510Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:14.556563Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:15.411786Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:16.275049Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:17.057390Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:17.964088Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:18.793344Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:19.583072Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:20.386488Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
2026-08-05T11:17:21.202395Z,678628,155692,19553,853873,d0771,firmware.elf,834320,4194304,814.77KB,4.00MB,19.89,175245,532480,171.14KB,520.00KB,32.91,,,,,,
